day,slot_time,slot_name,slot_presentation_count,slot_cross_platform_count,presentation_id,presentation_number,posterboard_number,title,session_title,start,affiliation,products,source_keywords,presentation_url
Apr 21,9:00 AM,Morning,61,4,9806,5248,14,Single-cell multi-omics reveals co-mutation of TP53 and epigenetic gene driving myeloid transformation in B-ALL following CAR-T therapy,Biomarkers Predictive of Therapeutic Benefit 5,4/21/2026 9:00:00 AM,"Pediatric Translational Medicine Institute, Shanghai Children’s Medical Center, School of Medicine, Shanghai Jiao Tong University, shanghai, China | National Health Committee Key Laboratory of Pediatric Hematology & Oncology, Shanghai Children’s Medical Center, School of Medicine, Shanghai Jiao Tong University, shanghai, China",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/9806
Apr 21,9:00 AM,Morning,61,4,11579,LB283,8,Oncogenic WNT/β-catenin signaling reduces MAPK signaling to suppress broad gene expression and promote colorectal cancer progression,Late-Breaking Research: Molecular/Cellular Biology and Genetics 2,4/21/2026 9:00:00 AM,"Thomas Jefferson University Hospital, Philadelphia, PA",,10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/11579
Apr 21,2:00 PM,Afternoon,89,12,3258,5524,29,Visualization and analysis of cancer genomics data using UCSC Xena,New Software Tools for Data Analysis,4/21/2026 2:00:00 PM,"UC Santa Cruz Genomics Institute, Santa Cruz, CA | Stanford University, San Francisco, CA | Investigator/Distinguished Professor, Ctr. For Bio. Sci. & Eng., UC Santa Cruz, Santa Cruz, CA",Xenium; Visium; Chromium; CosMx; MerFISH,Xenium; Visium; Chromium; 10X; CosMx; MerFISH,https://www.abstractsonline.com/pp8/#!/21436/presentation/3258
Apr 21,2:00 PM,Afternoon,89,12,9565,6576,9,Integrative spatial transcriptomics reveals EMT-driven immune regulatory programs underlying metastasis in HNSCC,"Inflammation, Immunity, and Cancer",4/21/2026 2:00:00 PM,"National Yang Ming Chiao Tung University, Taipei, Taiwan",Xenium; Visium; GeoMx,Xenium; Visium; 10X; GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/9565
Apr 21,2:00 PM,Afternoon,89,12,3253,5519,24,SOMaC: An interpretable and generalizable framework for integrating and clustering multimodal spatial omics to resolve cell states and immune niches in cancer,New Software Tools for Data Analysis,4/21/2026 2:00:00 PM,"Stanford University School of Medicine, Stanford, CA",Xenium; Visium,Xenium; Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/3253
Apr 21,2:00 PM,Afternoon,89,12,6201,6159,17,Co-evolution of cancer cells and their microenvironment of primary and lymph node metastatic prostate cancer under androgen deprivation therapy,Metastatic Niches and Microenvironment,4/21/2026 2:00:00 PM,"Department of Systems Biology, UT MD Anderson Cancer Center, Houston, TX | Department of Pathology, UT MD Anderson Cancer Center, Houston, TX | Department of Genitourinary Medical Oncology, UT MD Anderson Cancer Center, Houston, TX",Xenium; Visium,Xenium; Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/6201
Apr 21,2:00 PM,Afternoon,89,12,9458,6549,15,Integrating functional biosignatures and same-cell spatial multiomics to predict synergistic benefit of combination checkpoint therapy in head and neck cancer,Immune Checkpoint Blockade,4/21/2026 2:00:00 PM,"Bruker Spatial Biology, Seattle, WA | Farcast Biosciences India, Bengaluru, India",CosMx; nCounter,CosMx; nCounter; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/9458
Apr 21,2:00 PM,Afternoon,89,12,9579,6591,24,Cross platform same slide multi-omics reveals Treg heterogeneity and links to spatial niche variability in pre-cancerous colonic inflammation,"Inflammation, Immunity, and Cancer",4/21/2026 2:00:00 PM,"Bruker Spatial Biology, St. Louis, MO | Bruker Spatial Biology, Seattle, WA | Division of Gastroenterology, Northwestern University, Chicago, IL",CosMx; CellScape,CosMx; CellScape; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/9579
Apr 21,2:00 PM,Afternoon,89,12,8433,6118,9,"Spatially resolved SEED (stromal-enriched metastatic decider) niches integrate tumor, stromal, and immune ecosystems to enable lymph node dissemination in LUAD",Metastasis and Organ-Specific Microenvironmental Evolution,4/21/2026 2:00:00 PM,"Samsung Advanced Institute of Technology, Seoul, Korea, Republic of | Samsung Advanced Institute for Health Sciences and Technology, Seoul, Korea, Republic of",Xenium,Xenium; Xenium + 5K; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8433
Apr 21,2:00 PM,Afternoon,89,12,10054,6660,2,CellScape Quality Control (CSQC): A tissue- and protein-agnostic platform for spatial proteomics quality assessment,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Bruker Spatial Biology, St. Louis, MO | Bruker Spatial Biology, Hanover, Germany",CellScape,10X; CellScape; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/10054
Apr 21,2:00 PM,Afternoon,89,12,3233,5499,4,SpatialTopic exploring tumor ecosystem in 3D multiplexed imaging of melanoma,New Software Tools for Data Analysis,4/21/2026 2:00:00 PM,"Texas A&M University, College Station, TX | Memorial Sloan Kettering Cancer Center, New York, NY | Univ. of Connecticut School of Medicine, Farmington, CT",Xenium; CosMx,Xenium; CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/3233
Apr 21,2:00 PM,Afternoon,89,12,8485,6113,4,ccRCC lung metastases harbor cancer associated fibroblast lymphocyte exclusion sites that form a confined TME as revealed by single cell and spatial multi-omics,Metastasis and Organ-Specific Microenvironmental Evolution,4/21/2026 2:00:00 PM,"Dana-Farber Cancer Institute, Boston, MA | Brigham and Women's Hospital, Boston, MA | Yale School of Medicine, New Haven, CT | Associate Professor, Dana-Farber Cancer Institute, Boston, MA",Xenium; CosMx,Xenium; CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/8485
Apr 21,2:00 PM,Afternoon,89,12,8062,6188,2,Decoding the archetypes and ecotypes of triple-negative breast cancer in responses to chemotherapy,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"UT MD Anderson Cancer Center, Houston, TX | Baylor College of Medicine, Dan L. Duncan Cancer Center, Houston, TX",Xenium; Visium,Xenium; Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/8062
Apr 21,2:00 PM,Afternoon,89,12,10835,6212,26,Spatial immune and vascular remodeling defines recurrence in oligodendroglioma,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Duke University, Durham, NC | Duke University School of Medicine, Durham, NC | Duke University Medical Center, Durham, NC | UCSF, San Francisco, CA | University of California San Francisco, San Francisco, CA | Duke Cancer Institute, Durham, NC",Xenium; Visium,Xenium; Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10835
Apr 21,2:00 PM,Afternoon,89,12,9514,6470,18,Spatial remodeling of the tumor microenvironment by IL-18-armored CD19 CAR T cells is associated with durable remission in relapsed or refractory lymphoma,Clinical Correlates of Immunotherapy,4/21/2026 2:00:00 PM,"Perelman School of Medicine Univ. of Pennsylvania, Philadelphia, PA | Statistics & Data Analysis, Wharton School Univ. of Pennsylvania, Philadelphia, PA",CosMx; GeoMx,CosMx; GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/9514
Apr 21,2:00 PM,Afternoon,89,12,10063,6667,9,Integrated spatial transcriptomics and proteomics workflows for high-resolution multiomics analysis,Spatial Proteomics and Transcriptomics 3,4/21/2026 2:00:00 PM,"Single-cell Open Lab, DKFZ German Cancer Research Center, Heidelberg, Germany | Max-Eder Research Group Reschke, University Hospital Heidelberg, Heidelberg, Germany",Xenium; Visium,Xenium; Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/10063
Apr 21,2:00 PM,Afternoon,89,12,3230,5496,1,"From transcripts to cells: Dissecting sensitivity, signal contamination, and specificity in Xenium spatial transcriptomics",New Software Tools for Data Analysis,4/21/2026 2:00:00 PM,"Biomedical Data Science Center, Lausanne University Hospital; University of Lausanne, Lausanne, Switzerland | Department of Oncology, Lausanne University Hospital; Swiss Cancer Center Leman, Lausanne, Switzerland",Xenium,Xenium; Xenium + 5K,https://www.abstractsonline.com/pp8/#!/21436/presentation/3230
Apr 21,2:00 PM,Afternoon,89,12,3248,5514,19,BART-spatial: Predicting biologically significant transcriptional regulators from spatial omics data,New Software Tools for Data Analysis,4/21/2026 2:00:00 PM,"Department of Genome Sciences, University of Virginia, Charlottesville, VA | Department of Genome Sciences, University of Virginia, CHARLOTTESVILLE, VA",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/3248
Apr 21,2:00 PM,Afternoon,89,12,7843,5922,10,Single-cell mapping of the colon epithelium reveals a pre-malignant stem cell that defines early transformation risk,Genetic and Transcriptomic Dissection of Cancer Evolution,4/21/2026 2:00:00 PM,"Dept. of Nutritional Sciences, The University of Texas at Austin, Austin, TX | Karmanos Cancer Institute, Wayne State University, Detroit, MI",Chromium,Chromium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/7843
Apr 21,2:00 PM,Afternoon,89,12,7844,5923,11,Optical pooled CRISPR screening coupling multiplexed guide RNA detection and single-cell spatial multi-omics,Genetic and Transcriptomic Dissection of Cancer Evolution,4/21/2026 2:00:00 PM,"Bruker Spatial Biology, Seattle, WA | Innovative Genomics Institute, Berkeley, CA",CosMx,CosMx; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/7844
Apr 21,2:00 PM,Afternoon,89,12,3807,5953,8,Unlocking new frontiers in mouse research by exploring the whole-transcriptome in space and time with mouse embryo stages E11 - E14,Mechanisms and Dynamics of Gene Expression,4/21/2026 2:00:00 PM,"Bruker Spatial Biology, Seattle, WA",CosMx,CosMx; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/3807
Apr 21,2:00 PM,Afternoon,89,12,6200,6158,16,Senescent tumor-associated macrophages promote peritoneal metastatic niche formation in gastric cancer,Metastatic Niches and Microenvironment,4/21/2026 2:00:00 PM,"Indiana University School of Medicine, Indianapolis, IN | The Cancer Institute, Japanese Foundation for Cancer Research, Tokyo, Japan",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/6200
Apr 21,2:00 PM,Afternoon,89,12,8061,6187,1,Elevating bulk sequencing with high-resolution spatial transcriptomics: A paired-data analysis of clinically-relevant spatial niches in CRC and NSCLC,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Tempus AI, Chicago, IL",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8061
Apr 21,2:00 PM,Afternoon,89,12,8063,6189,3,ERBB2 expression and the immune landscape shape the tumor microenvironment and influence prognosis in esophageal adenocarcinoma brain metastases,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Neurosurgery, UT MD Anderson Cancer Center, Houston, TX | Genetics, UT MD Anderson Cancer Center, Houston, TX | Genomic Medicine, UT MD Anderson Cancer Center, Houston, TX",Xenium,Xenium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8063
Apr 21,2:00 PM,Afternoon,89,12,8072,6194,8,Spatial architecture of immunochemotherapy response in pleural mesothelioma,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Department of Medical Science, Graduate School, The Catholic University of Korea, Seoul, Korea, Republic of | Department of Hospital Pathology, Seoul St. Mary’s Hospital, The Catholic University of Korea, Seoul, Korea, Republic of | Division of Oncology, Department of Internal Medicine, Seoul St. Mary's Hospital, The Catholic University of Korea, Seoul, Korea, Republic of | Department of Pathology, Korea University Anam Hospital, College of Medicine, Korea University, Seoul, Korea, Republic of",Xenium,Xenium; Xenium + 5K,https://www.abstractsonline.com/pp8/#!/21436/presentation/8072
Apr 21,2:00 PM,Afternoon,89,12,8073,6195,9,Spatial transcriptomics analysis reveals tumor cell plasticity and diverse tumor microenvironments in Ewing sarcoma,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Division of Artificial Intelligence in Oncology, DKFZ German Cancer Research Center, Heidelberg, Germany | Division of Translational Pediatric Sarcoma Research, DKFZ German Cancer Research Center, Heidelberg, Germany | Gerhard-Domagk-Institute of Pathology, Münster University Hospital, Muenster, Germany | Pediatrics III, University Hospital Essen, West German Cancer Center, NCT West, Essen, Germany | Division of Regulatory Genomics and Cancer Evolution, DKFZ German Cancer Research Center, Heidelberg, Germany",Xenium,Xenium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8073
Apr 21,2:00 PM,Afternoon,89,12,8077,6199,13,Spatially revealed malignant and microenvironment ecosystems in PanIN- and IPMN-derived PDAC,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"School of Cancer Science, Univ. of Glasgow, Glasgow, United Kingdom | Department of Surgery, Erasmus Medical Center, Rotterdam, Netherlands | School of Infection and Immunity, Univ. of Glasgow, Glasgow, United Kingdom | Pathology and Clinical Bioinformatics, Erasmus Medical Centre, Rotterdam, Netherlands",CosMx,CosMx; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/8077
Apr 21,2:00 PM,Afternoon,89,12,8080,6201,15,PaintScapeTM enables multiomic in-situ direct visualization of spatial 3D genome architecture of single cells in intact fresh frozen Glioblastoma tissue in native tumor microenvironments,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"NYU Langone Health, New York, NY | Bruker Spatial Genomics, San Jose, CA",PaintScape,PaintScape; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/8080
Apr 21,2:00 PM,Afternoon,89,12,8168,6204,18,Spatial transcriptomic dissection of TSC-associated angiomyolipoma reveals microenvironmental programs driven by mTORC1 dysregulation,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Department of Urology, Ehime University Graduate School of Medicine, Toon, Japan | Department of Analytical Pathology, Ehime University Graduate School of Medicine, Toon, Japan | Division of Diagnostic Pathology, Ehime University Hospital, Toon, Japan",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8168
Apr 21,2:00 PM,Afternoon,89,12,8169,6205,19,Establishing reproducibility standards for Xenium spatial transcriptomics through multi-replicate validation and cross-sectional analysis,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"BioChain Institute, Inc., Newark, CA",Xenium,Xenium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8169
Apr 21,2:00 PM,Afternoon,89,12,10533,6208,22,Subcellular imaging of murine models of metastatic colorectal cancer using a whole transcriptome spatial molecular imaging panel,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Bruker Spatial Biology, Seattle, WA | Cancer Research UK Scotland Institute, Glasgow, United Kingdom",CosMx,CosMx; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/10533
Apr 21,2:00 PM,Afternoon,89,12,10824,6211,25,AI-guided spatial multi-omics integration reveals immune and stromal heterogeneity underlying population disparities in prostate cancer.,Spatial Niches and Functional Boundaries within the Tumor Microenvironment 2,4/21/2026 2:00:00 PM,"Pathology, Johns Hopkins University School of Medicine, Baltimore, MD",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10824
